Issue key,Issue id,Summary,Issue Type,Status,Status Category,Project key,Project name,Priority,Resolution,Assignee,Reporter,Creator,Parent key,Parent summary,Team Name,Sprint,Created,Updated,Resolved,Due date,Custom field (Domain),Custom field (Story Points),Custom field (Solution Architect),Original estimate
RLT-225,100225,Document Legacy Retirement audit trail,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Amara Okafor,Priya Nandakumar,Priya Nandakumar,RLT-5,Survivorship Rules,Master Data,,22/Sep/25 12:00 AM,17/Oct/25 12:00 AM,17/Oct/25 12:00 AM,11/Oct/25 12:00 AM,,,Amara Okafor,90000
RLT-226,100226,Migrate Golden Record audit trail,Task,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Priya Nandakumar,Priya Nandakumar,Priya Nandakumar,RLT-6,Legacy Retirement,Master Data,,15/Sep/25 12:00 AM,20/Oct/25 12:00 AM,20/Oct/25 12:00 AM,01/Nov/25 12:00 AM,,,Priya Nandakumar,61200
RLT-227,100227,Document Legacy Retirement cutover task,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Priya Nandakumar,Priya Nandakumar,Priya Nandakumar,RLT-6,Legacy Retirement,Master Data,,13/Sep/24 12:00 AM,21/Oct/24 12:00 AM,21/Oct/24 12:00 AM,24/Oct/24 12:00 AM,,,Priya Nandakumar,122400
RLT-228,100228,Reconcile Survivorship Rules master record,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Sean Gallagher,Priya Nandakumar,Priya Nandakumar,RLT-6,Legacy Retirement,Master Data,,21/Dec/25 12:00 AM,21/Jan/26 12:00 AM,21/Jan/26 12:00 AM,15/Jan/26 12:00 AM,,,Sean Gallagher,144000
RLT-229,100229,Build Legacy Retirement data model,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Priya Nandakumar,Priya Nandakumar,Priya Nandakumar,RLT-6,Legacy Retirement,Master Data,,12/Oct/24 12:00 AM,22/Dec/24 12:00 AM,22/Dec/24 12:00 AM,05/Dec/24 12:00 AM,,,Priya Nandakumar,32400
RLT-230,100230,Design Golden Record conversion rule,Task,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Sean Gallagher,Priya Nandakumar,Priya Nandakumar,RLT-6,Legacy Retirement,Master Data,,31/Oct/25 12:00 AM,13/Nov/25 12:00 AM,13/Nov/25 12:00 AM,16/Nov/25 12:00 AM,,,Sean Gallagher,108000
RLT-231,100231,Validate Legacy Retirement reporting extract,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Marta Kowalski,Priya Nandakumar,Priya Nandakumar,RLT-6,Legacy Retirement,Master Data,,21/Jul/25 12:00 AM,15/Aug/25 12:00 AM,15/Aug/25 12:00 AM,22/Aug/25 12:00 AM,,,Marta Kowalski,68400
RLT-232,100232,Document Golden Record training module,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Amara Okafor,Priya Nandakumar,Priya Nandakumar,RLT-5,Survivorship Rules,Master Data,,25/May/26 12:00 AM,04/Jun/26 12:00 AM,04/Jun/26 12:00 AM,05/Jun/26 12:00 AM,,,Amara Okafor,57600
RLT-233,100233,Build Legacy Retirement dashboard,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Priya Nandakumar,Priya Nandakumar,Priya Nandakumar,RLT-6,Legacy Retirement,Master Data,,09/Jan/25 12:00 AM,20/Feb/25 12:00 AM,20/Feb/25 12:00 AM,19/Feb/25 12:00 AM,,,Priya Nandakumar,46800
RLT-234,100234,Refactor Legacy Retirement reporting extract,Task,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Lucia Ferrari,Priya Nandakumar,Priya Nandakumar,RLT-4,Golden Record,Master Data,,27/Nov/24 12:00 AM,07/Jan/25 12:00 AM,07/Jan/25 12:00 AM,14/Jan/25 12:00 AM,,,Lucia Ferrari,50400
RLT-235,100235,Deploy Golden Record user role,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Priya Nandakumar,Priya Nandakumar,Priya Nandakumar,RLT-6,Legacy Retirement,Master Data,,22/Feb/25 12:00 AM,11/Oct/25 12:00 AM,11/Oct/25 12:00 AM,18/Aug/25 12:00 AM,,,Priya Nandakumar,266400
RLT-236,100236,Refactor Golden Record cutover task,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Priya Nandakumar,Priya Nandakumar,Priya Nandakumar,RLT-4,Golden Record,Master Data,,12/Jun/25 12:00 AM,06/Aug/25 12:00 AM,06/Aug/25 12:00 AM,22/Aug/25 12:00 AM,,,Priya Nandakumar,61200
RLT-237,100237,Integrate Golden Record cutover task,Story,Descoped,Done,RLT,Reltio - MDM,P3 - Medium,Won't Do,Amara Okafor,Priya Nandakumar,Priya Nandakumar,RLT-4,Golden Record,Master Data,,25/Nov/24 12:00 AM,31/Dec/24 12:00 AM,,27/Dec/24 12:00 AM,,,Amara Okafor,241200
RLT-238,100238,Decommission Golden Record master record,Task,Development in Progress,In Progress,RLT,Reltio - MDM,P3 - Medium,,Priya Nandakumar,Priya Nandakumar,Priya Nandakumar,RLT-4,Golden Record,Master Data,,04/Nov/25 12:00 AM,27/Aug/26 12:00 AM,,03/Dec/25 12:00 AM,,,Priya Nandakumar,97200
RLT-239,100239,Refactor Golden Record interface,Story,To Do,To Do,RLT,Reltio - MDM,P3 - Medium,,Daniel Osei,Priya Nandakumar,Priya Nandakumar,RLT-5,Survivorship Rules,Master Data,,18/Nov/25 12:00 AM,18/Jun/26 12:00 AM,,10/Dec/25 12:00 AM,,,Daniel Osei,32400
RLT-240,100240,Reconcile Legacy Retirement data model,Story,To Do,To Do,RLT,Reltio - MDM,P3 - Medium,,Marta Kowalski,Priya Nandakumar,Priya Nandakumar,RLT-6,Legacy Retirement,Master Data,,09/Sep/25 12:00 AM,14/Jul/26 12:00 AM,,04/Oct/25 12:00 AM,,,Marta Kowalski,100800
RLT-241,100241,Build Golden Record cutover task,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Priya Nandakumar,Priya Nandakumar,Priya Nandakumar,RLT-5,Survivorship Rules,Master Data,,31/Dec/24 12:00 AM,04/Feb/25 12:00 AM,04/Feb/25 12:00 AM,03/Feb/25 12:00 AM,,,Priya Nandakumar,28800
RLT-242,100242,Refactor Legacy Retirement dashboard,Task,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Priya Nandakumar,Priya Nandakumar,Priya Nandakumar,RLT-5,Survivorship Rules,Master Data,,16/Feb/25 12:00 AM,25/Feb/25 12:00 AM,25/Feb/25 12:00 AM,26/Feb/25 12:00 AM,,,Priya Nandakumar,147600
RLT-243,100243,Validate Golden Record API contract,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Marta Kowalski,Priya Nandakumar,Priya Nandakumar,RLT-6,Legacy Retirement,Master Data,,13/Sep/25 12:00 AM,16/Oct/25 12:00 AM,16/Oct/25 12:00 AM,17/Oct/25 12:00 AM,,,Marta Kowalski,72000
RLT-244,100244,Configure Survivorship Rules API contract,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Daniel Osei,Priya Nandakumar,Priya Nandakumar,RLT-6,Legacy Retirement,Master Data,,11/Dec/25 12:00 AM,11/Jan/26 12:00 AM,11/Jan/26 12:00 AM,16/Jan/26 12:00 AM,,,Daniel Osei,187200
RLT-245,100245,Configure Survivorship Rules conversion rule,Story,Development in Progress,In Progress,RLT,Reltio - MDM,P3 - Medium,,Marta Kowalski,Priya Nandakumar,Priya Nandakumar,RLT-5,Survivorship Rules,Master Data,,23/Dec/24 12:00 AM,26/Aug/26 12:00 AM,,09/Mar/25 12:00 AM,,,Marta Kowalski,313200
RLT-246,100246,Configure Survivorship Rules batch job,Task,Development in Progress,In Progress,RLT,Reltio - MDM,P3 - Medium,,Hiroshi Tanaka,Priya Nandakumar,Priya Nandakumar,RLT-6,Legacy Retirement,Master Data,,07/Mar/25 12:00 AM,31/Aug/26 12:00 AM,,02/Apr/25 12:00 AM,,,Hiroshi Tanaka,18000
RLT-247,100247,Build Legacy Retirement master record,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Daniel Osei,Priya Nandakumar,Priya Nandakumar,RLT-5,Survivorship Rules,Master Data,,19/Sep/25 12:00 AM,08/Oct/25 12:00 AM,08/Oct/25 12:00 AM,08/Oct/25 12:00 AM,,,Daniel Osei,57600
RLT-248,100248,Document Golden Record reporting extract,Story,Development in Progress,In Progress,RLT,Reltio - MDM,P3 - Medium,,Daniel Osei,Priya Nandakumar,Priya Nandakumar,RLT-6,Legacy Retirement,Master Data,,07/Jan/25 12:00 AM,09/Aug/26 12:00 AM,,13/Feb/25 12:00 AM,,,Daniel Osei,28800
RLT-249,100249,Onboard Golden Record reconciliation,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Priya Nandakumar,Priya Nandakumar,Priya Nandakumar,RLT-5,Survivorship Rules,Master Data,,24/Oct/24 12:00 AM,24/Nov/24 12:00 AM,24/Nov/24 12:00 AM,19/Nov/24 12:00 AM,,,Priya Nandakumar,601200
RLT-250,100250,Document Golden Record conversion rule,Task,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Daniel Osei,Priya Nandakumar,Priya Nandakumar,RLT-6,Legacy Retirement,Master Data,,19/Jul/26 12:00 AM,14/Aug/26 12:00 AM,14/Aug/26 12:00 AM,21/Aug/26 12:00 AM,,,Daniel Osei,57600
RLT-251,100251,Build Legacy Retirement interface,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Priya Nandakumar,Priya Nandakumar,Priya Nandakumar,RLT-6,Legacy Retirement,Master Data,,25/Jul/25 12:00 AM,07/Aug/25 12:00 AM,07/Aug/25 12:00 AM,05/Aug/25 12:00 AM,,,Priya Nandakumar,25200
RLT-252,100252,Refactor Survivorship Rules approval workflow,Story,To Do,To Do,RLT,Reltio - MDM,P3 - Medium,,Marta Kowalski,Priya Nandakumar,Priya Nandakumar,RLT-6,Legacy Retirement,Master Data,,05/Jul/25 12:00 AM,25/Feb/26 12:00 AM,,26/Jul/25 12:00 AM,,,Marta Kowalski,648000
RLT-253,100253,Configure Legacy Retirement conversion rule,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Priya Nandakumar,Priya Nandakumar,Priya Nandakumar,RLT-4,Golden Record,Master Data,,21/Jun/25 12:00 AM,11/Jul/25 12:00 AM,11/Jul/25 12:00 AM,09/Jul/25 12:00 AM,,,Priya Nandakumar,43200
RLT-254,100254,Reconcile Legacy Retirement dashboard,Task,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Hiroshi Tanaka,Priya Nandakumar,Priya Nandakumar,RLT-5,Survivorship Rules,Master Data,,15/Apr/26 12:00 AM,11/May/26 12:00 AM,11/May/26 12:00 AM,14/May/26 12:00 AM,,,Hiroshi Tanaka,21600
RLT-255,100255,Integrate Golden Record approval workflow,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Priya Nandakumar,Priya Nandakumar,Priya Nandakumar,RLT-6,Legacy Retirement,Master Data,,14/May/26 12:00 AM,29/Jun/26 12:00 AM,29/Jun/26 12:00 AM,19/Jun/26 12:00 AM,,,Priya Nandakumar,28800
RLT-256,100256,Design Golden Record interface,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Priya Nandakumar,Priya Nandakumar,Priya Nandakumar,RLT-6,Legacy Retirement,Master Data,,15/Dec/24 12:00 AM,03/Jan/25 12:00 AM,03/Jan/25 12:00 AM,29/Dec/24 12:00 AM,,,Priya Nandakumar,97200
RLT-257,100257,Validate Golden Record reporting extract,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Priya Nandakumar,Priya Nandakumar,Priya Nandakumar,RLT-5,Survivorship Rules,Master Data,,06/Feb/26 12:00 AM,03/Mar/26 12:00 AM,03/Mar/26 12:00 AM,04/Mar/26 12:00 AM,,,Priya Nandakumar,90000
RLT-258,100258,Automate Golden Record data model,Task,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Daniel Osei,Priya Nandakumar,Priya Nandakumar,RLT-6,Legacy Retirement,Master Data,,09/Aug/24 12:00 AM,19/Sep/24 12:00 AM,19/Sep/24 12:00 AM,17/Sep/24 12:00 AM,,,Daniel Osei,39600
RLT-259,100259,Reconcile Survivorship Rules reconciliation,Story,Descoped,Done,RLT,Reltio - MDM,P3 - Medium,Won't Do,Hiroshi Tanaka,Priya Nandakumar,Priya Nandakumar,RLT-5,Survivorship Rules,Master Data,,28/Feb/25 12:00 AM,25/Mar/25 12:00 AM,,21/Mar/25 12:00 AM,,,Hiroshi Tanaka,57600
RLT-260,100260,Integrate Golden Record test script,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Hiroshi Tanaka,Priya Nandakumar,Priya Nandakumar,RLT-6,Legacy Retirement,Master Data,,19/May/25 12:00 AM,12/Oct/25 12:00 AM,12/Oct/25 12:00 AM,02/Nov/25 12:00 AM,,,Hiroshi Tanaka,90000
RLT-261,100261,Decommission Legacy Retirement cutover task,Story,Blocked,In Progress,RLT,Reltio - MDM,P3 - Medium,,Lucia Ferrari,Priya Nandakumar,Priya Nandakumar,RLT-5,Survivorship Rules,Master Data,,19/Feb/25 12:00 AM,16/Jul/26 12:00 AM,,29/Mar/25 12:00 AM,,,Lucia Ferrari,284400
RLT-262,100262,Migrate Survivorship Rules reconciliation,Task,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Daniel Osei,Priya Nandakumar,Priya Nandakumar,RLT-5,Survivorship Rules,Master Data,,15/May/25 12:00 AM,28/May/25 12:00 AM,28/May/25 12:00 AM,26/May/25 12:00 AM,,,Daniel Osei,115200
RLT-263,100263,Integrate Legacy Retirement reconciliation,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Priya Nandakumar,Priya Nandakumar,Priya Nandakumar,RLT-5,Survivorship Rules,Master Data,,03/Mar/25 12:00 AM,20/Mar/25 12:00 AM,20/Mar/25 12:00 AM,18/Mar/25 12:00 AM,,,Priya Nandakumar,50400
RLT-264,100264,Document Legacy Retirement test script,Story,Development in Progress,In Progress,RLT,Reltio - MDM,P3 - Medium,,Sean Gallagher,Priya Nandakumar,Priya Nandakumar,RLT-6,Legacy Retirement,Master Data,,16/Feb/25 12:00 AM,14/Aug/26 12:00 AM,,04/Mar/25 12:00 AM,,,Sean Gallagher,72000
RLT-265,100265,Configure Golden Record audit trail,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Hiroshi Tanaka,Priya Nandakumar,Priya Nandakumar,RLT-6,Legacy Retirement,Master Data,,08/Feb/25 12:00 AM,26/Feb/25 12:00 AM,26/Feb/25 12:00 AM,03/Mar/25 12:00 AM,,,Hiroshi Tanaka,172800
RLT-266,100266,Integrate Survivorship Rules reporting extract,Task,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Priya Nandakumar,Priya Nandakumar,Priya Nandakumar,RLT-6,Legacy Retirement,Master Data,,28/Oct/24 12:00 AM,08/Dec/24 12:00 AM,08/Dec/24 12:00 AM,16/Dec/24 12:00 AM,,,Priya Nandakumar,392400
RLT-267,100267,Document Legacy Retirement conversion rule,Story,Development in Progress,In Progress,RLT,Reltio - MDM,P3 - Medium,,Priya Nandakumar,Priya Nandakumar,Priya Nandakumar,RLT-4,Golden Record,Master Data,,01/Feb/26 12:00 AM,14/Aug/26 12:00 AM,,15/Feb/26 12:00 AM,,,Priya Nandakumar,32400
RLT-268,100268,Refactor Legacy Retirement batch job,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Daniel Osei,Priya Nandakumar,Priya Nandakumar,RLT-4,Golden Record,Master Data,,02/Apr/26 12:00 AM,26/Apr/26 12:00 AM,26/Apr/26 12:00 AM,03/May/26 12:00 AM,,,Daniel Osei,234000
RLT-269,100269,Document Legacy Retirement cutover task,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Daniel Osei,Priya Nandakumar,Priya Nandakumar,RLT-6,Legacy Retirement,Master Data,,02/Feb/25 12:00 AM,02/Apr/25 12:00 AM,02/Apr/25 12:00 AM,03/Apr/25 12:00 AM,,,Daniel Osei,64800
RLT-270,100270,Build Golden Record cutover task,Task,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Marta Kowalski,Priya Nandakumar,Priya Nandakumar,RLT-4,Golden Record,Master Data,,07/Jun/26 12:00 AM,28/Jun/26 12:00 AM,28/Jun/26 12:00 AM,28/Jun/26 12:00 AM,,,Marta Kowalski,21600
RLT-271,100271,Document Golden Record conversion rule,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Priya Nandakumar,Priya Nandakumar,Priya Nandakumar,RLT-6,Legacy Retirement,Master Data,,17/Jan/25 12:00 AM,02/Mar/25 12:00 AM,02/Mar/25 12:00 AM,16/Mar/25 12:00 AM,,,Priya Nandakumar,18000
RLT-272,100272,Automate Legacy Retirement training module,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Lucia Ferrari,Priya Nandakumar,Priya Nandakumar,RLT-5,Survivorship Rules,Master Data,,19/Aug/25 12:00 AM,29/Aug/25 12:00 AM,29/Aug/25 12:00 AM,31/Aug/25 12:00 AM,,,Lucia Ferrari,288000
RLT-273,100273,Design Survivorship Rules user role,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Marta Kowalski,Priya Nandakumar,Priya Nandakumar,RLT-5,Survivorship Rules,Master Data,,12/Dec/24 12:00 AM,04/Jan/25 12:00 AM,04/Jan/25 12:00 AM,06/Jan/25 12:00 AM,,,Marta Kowalski,320400
RLT-274,100274,Decommission Golden Record user role,Task,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Amara Okafor,Priya Nandakumar,Priya Nandakumar,RLT-4,Golden Record,Master Data,,31/Aug/24 12:00 AM,16/Sep/24 12:00 AM,16/Sep/24 12:00 AM,19/Sep/24 12:00 AM,,,Amara Okafor,50400
RLT-275,100275,Build Survivorship Rules interface,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Priya Nandakumar,Priya Nandakumar,Priya Nandakumar,RLT-4,Golden Record,Master Data,,30/Oct/25 12:00 AM,04/Dec/25 12:00 AM,04/Dec/25 12:00 AM,16/Dec/25 12:00 AM,,,Priya Nandakumar,72000
RLT-276,100276,Design Legacy Retirement approval workflow,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Marta Kowalski,Priya Nandakumar,Priya Nandakumar,RLT-6,Legacy Retirement,Master Data,,23/Apr/25 12:00 AM,08/May/25 12:00 AM,08/May/25 12:00 AM,06/May/25 12:00 AM,,,Marta Kowalski,18000
RLT-277,100277,Build Golden Record approval workflow,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Sean Gallagher,Priya Nandakumar,Priya Nandakumar,RLT-4,Golden Record,Master Data,,29/Jan/25 12:00 AM,14/May/25 12:00 AM,14/May/25 12:00 AM,09/May/25 12:00 AM,,,Sean Gallagher,172800
RLT-278,100278,Migrate Golden Record cutover task,Task,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Priya Nandakumar,Priya Nandakumar,Priya Nandakumar,RLT-6,Legacy Retirement,Master Data,,18/Jun/25 12:00 AM,28/Jun/25 12:00 AM,28/Jun/25 12:00 AM,29/Jun/25 12:00 AM,,,Priya Nandakumar,82800
RLT-279,100279,Validate Legacy Retirement reporting extract,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Marta Kowalski,Priya Nandakumar,Priya Nandakumar,RLT-4,Golden Record,Master Data,,26/Jan/26 12:00 AM,25/Mar/26 12:00 AM,25/Mar/26 12:00 AM,15/Apr/26 12:00 AM,,,Marta Kowalski,21600
RLT-280,100280,Automate Legacy Retirement dashboard,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Priya Nandakumar,Priya Nandakumar,Priya Nandakumar,RLT-5,Survivorship Rules,Master Data,,04/May/25 12:00 AM,23/Jun/25 12:00 AM,23/Jun/25 12:00 AM,13/Jun/25 12:00 AM,,,Priya Nandakumar,104400
RLT-281,100281,Deploy Golden Record audit trail,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Daniel Osei,Priya Nandakumar,Priya Nandakumar,RLT-4,Golden Record,Master Data,,02/Oct/24 12:00 AM,06/Nov/24 12:00 AM,06/Nov/24 12:00 AM,31/Oct/24 12:00 AM,,,Daniel Osei,25200
RLT-282,100282,Deploy Golden Record conversion rule,Task,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Amara Okafor,Priya Nandakumar,Priya Nandakumar,RLT-5,Survivorship Rules,Master Data,,24/Feb/25 12:00 AM,26/Mar/25 12:00 AM,26/Mar/25 12:00 AM,26/Mar/25 12:00 AM,,,Amara Okafor,144000
RLT-283,100283,Reconcile Legacy Retirement master record,Story,Development in Progress,In Progress,RLT,Reltio - MDM,P3 - Medium,,Hiroshi Tanaka,Priya Nandakumar,Priya Nandakumar,RLT-4,Golden Record,Master Data,,31/Jan/26 12:00 AM,31/Aug/26 12:00 AM,,19/Apr/26 12:00 AM,,,Hiroshi Tanaka,32400
RLT-284,100284,Build Golden Record training module,Story,Blocked,In Progress,RLT,Reltio - MDM,P3 - Medium,,Amara Okafor,Priya Nandakumar,Priya Nandakumar,RLT-5,Survivorship Rules,Master Data,,17/Mar/25 12:00 AM,31/Jul/26 12:00 AM,,20/Aug/25 12:00 AM,,,Amara Okafor,118800
RLT-285,100285,Migrate Legacy Retirement batch job,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Priya Nandakumar,Priya Nandakumar,Priya Nandakumar,RLT-6,Legacy Retirement,Master Data,,22/Nov/24 12:00 AM,17/Dec/24 12:00 AM,17/Dec/24 12:00 AM,17/Dec/24 12:00 AM,,,Priya Nandakumar,46800
RLT-286,100286,Decommission Survivorship Rules reporting extract,Task,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Amara Okafor,Priya Nandakumar,Priya Nandakumar,RLT-6,Legacy Retirement,Master Data,,27/Mar/25 12:00 AM,28/Apr/25 12:00 AM,28/Apr/25 12:00 AM,06/May/25 12:00 AM,,,Amara Okafor,10800
RLT-287,100287,Onboard Golden Record audit trail,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Marta Kowalski,Priya Nandakumar,Priya Nandakumar,RLT-5,Survivorship Rules,Master Data,,04/Aug/25 12:00 AM,24/Aug/25 12:00 AM,24/Aug/25 12:00 AM,29/Aug/25 12:00 AM,,,Marta Kowalski,212400
RLT-288,100288,Design Survivorship Rules master record,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Priya Nandakumar,Priya Nandakumar,Priya Nandakumar,RLT-6,Legacy Retirement,Master Data,,11/Jul/26 12:00 AM,25/Jul/26 12:00 AM,25/Jul/26 12:00 AM,26/Jul/26 12:00 AM,,,Priya Nandakumar,223200
RLT-289,100289,Migrate Legacy Retirement API contract,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Sean Gallagher,Priya Nandakumar,Priya Nandakumar,RLT-6,Legacy Retirement,Master Data,,14/Oct/24 12:00 AM,22/Nov/24 12:00 AM,22/Nov/24 12:00 AM,02/Dec/24 12:00 AM,,,Sean Gallagher,54000
RLT-290,100290,Integrate Legacy Retirement reconciliation,Task,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Priya Nandakumar,Priya Nandakumar,Priya Nandakumar,RLT-6,Legacy Retirement,Master Data,,03/Mar/26 12:00 AM,06/Apr/26 12:00 AM,06/Apr/26 12:00 AM,30/Mar/26 12:00 AM,,,Priya Nandakumar,111600
RLT-291,100291,Design Golden Record interface,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Priya Nandakumar,Priya Nandakumar,Priya Nandakumar,RLT-5,Survivorship Rules,Master Data,,03/Feb/26 12:00 AM,13/Feb/26 12:00 AM,13/Feb/26 12:00 AM,15/Feb/26 12:00 AM,,,Priya Nandakumar,129600
RLT-292,100292,Deploy Legacy Retirement conversion rule,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Amara Okafor,Priya Nandakumar,Priya Nandakumar,RLT-5,Survivorship Rules,Master Data,,08/Mar/25 12:00 AM,15/Apr/25 12:00 AM,15/Apr/25 12:00 AM,20/Apr/25 12:00 AM,,,Amara Okafor,133200
RLT-293,100293,Refactor Golden Record training module,Story,Development in Progress,In Progress,RLT,Reltio - MDM,P3 - Medium,,Priya Nandakumar,Priya Nandakumar,Priya Nandakumar,RLT-5,Survivorship Rules,Master Data,,10/Jun/25 12:00 AM,03/Sep/26 12:00 AM,,11/Jul/25 12:00 AM,,,Priya Nandakumar,406800
RLT-294,100294,Validate Survivorship Rules reporting extract,Task,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Priya Nandakumar,Priya Nandakumar,Priya Nandakumar,RLT-4,Golden Record,Master Data,,08/Oct/25 12:00 AM,28/Oct/25 12:00 AM,28/Oct/25 12:00 AM,24/Oct/25 12:00 AM,,,Priya Nandakumar,126000
RLT-295,100295,Migrate Golden Record test script,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Priya Nandakumar,Priya Nandakumar,Priya Nandakumar,RLT-6,Legacy Retirement,Master Data,,19/Dec/24 12:00 AM,07/Jan/25 12:00 AM,07/Jan/25 12:00 AM,09/Jan/25 12:00 AM,,,Priya Nandakumar,61200
RLT-296,100296,Integrate Golden Record interface,Story,Development in Progress,In Progress,RLT,Reltio - MDM,P3 - Medium,,Sean Gallagher,Priya Nandakumar,Priya Nandakumar,RLT-6,Legacy Retirement,Master Data,,18/Jun/25 12:00 AM,02/Sep/26 12:00 AM,,28/Jul/25 12:00 AM,,,Sean Gallagher,126000
RLT-297,100297,Reconcile Legacy Retirement master record,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Priya Nandakumar,Priya Nandakumar,Priya Nandakumar,RLT-4,Golden Record,Master Data,,12/Feb/25 12:00 AM,01/May/25 12:00 AM,01/May/25 12:00 AM,13/May/25 12:00 AM,,,Priya Nandakumar,57600
RLT-298,100298,Onboard Legacy Retirement interface,Task,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Daniel Osei,Priya Nandakumar,Priya Nandakumar,RLT-6,Legacy Retirement,Master Data,,21/Mar/25 12:00 AM,28/Apr/25 12:00 AM,28/Apr/25 12:00 AM,23/Apr/25 12:00 AM,,,Daniel Osei,32400
RLT-299,100299,Decommission Legacy Retirement master record,Story,Deployment Completed,Done,RLT,Reltio - MDM,P3 - Medium,Done,Priya Nandakumar,Priya Nandakumar,Priya Nandakumar,RLT-6,Legacy Retirement,Master Data,,14/Jan/26 12:00 AM,02/Mar/26 12:00 AM,02/Mar/26 12:00 AM,23/Feb/26 12:00 AM,,,Priya Nandakumar,259200
